State,Year,Quarter,District,Transaction_Count,Transaction_Amount
telangana,2022,3,bhadradri kothagudem district,12264577,25289893378
telangana,2022,3,warangal rural district,6206207,12580724724
telangana,2022,3,kumuram bheem asifabad district,3217193,5642724851
telangana,2022,3,nizamabad district,15374558,35480941123
telangana,2022,3,adilabad district,4697252,8917128426
telangana,2022,3,rajanna sircilla district,5407265,11900795823
telangana,2022,3,nagarkurnool district,8782718,18637778860
telangana,2022,3,peddapalle district,10936393,20799401371
telangana,2022,3,nirmal district,5045789,12158789733
telangana,2022,3,mahabubabad district,6113296,11797675475
telangana,2022,3,sangareddy district,33187414,57832647223
telangana,2022,3,wanaparthy district,4675529,10130094511
telangana,2022,3,vikarabad district,7799069,14232056920
telangana,2022,3,jagtial district,8168113,19843349567
telangana,2022,3,yadadri bhuvanagiri district,10857894,22042571396
telangana,2022,3,medak district,6256711,12214538647
telangana,2022,3,mahbubnagar district,10611492,20954874893
telangana,2022,3,jaya shankar bhalupally district,4204613,8896891605
telangana,2022,3,warangal urban district,27244856,55794322101
telangana,2022,3,rangareddy district,169029273,2.72598E+11
telangana,2022,3,hyderabad district,1018658174,1.58605E+12
telangana,2022,3,suryapet district,11413191,23876546283
telangana,2022,3,jogulamba gadwal district,4706947,11052081760
telangana,2022,3,kamareddy district,7186922,14964327071
telangana,2022,3,mulugu district,2441037,5260858335
telangana,2022,3,medchal malkajgiri district,136384039,2.23442E+11
telangana,2022,3,karimnagar district,17095584,36478353449
telangana,2022,3,mancherial district,11116187,21649183002
telangana,2022,3,siddipet district,12900290,27570105119
telangana,2022,3,khammam district,17010697,36789751401
telangana,2022,4,narayanpet district,3435861,7851529733
telangana,2022,4,nalgonda district,21928009,45517531285
telangana,2022,4,jangaon district,7324178,14733962764
telangana,2022,4,bhadradri kothagudem district,13693915,27531378067
telangana,2022,4,warangal rural district,6929973,13558497093
telangana,2022,4,kumuram bheem asifabad district,3591695,5943432517
telangana,2022,4,nizamabad district,18308473,42744693428
telangana,2022,4,adilabad district,5167448,9396320639
telangana,2022,4,rajanna sircilla district,6122873,13388173024
telangana,2022,4,nagarkurnool district,9648058,19890947820
telangana,2022,4,peddapalle district,12177318,23139872487
telangana,2022,4,nirmal district,5783251,13462685072
telangana,2022,4,mahabubabad district,6768739,12887238837
telangana,2022,4,sangareddy district,38000808,64649951913
telangana,2022,4,wanaparthy district,5371569,11544288247
telangana,2022,4,vikarabad district,9405139,16602279474
telangana,2022,4,jagtial district,9304649,22521347753
telangana,2022,4,yadadri bhuvanagiri district,12310890,25002594202
telangana,2022,4,medak district,7373744,14553997201
telangana,2022,4,mahbubnagar district,12087718,23376388641
telangana,2022,4,jaya shankar bhalupally district,4699909,9308144372
telangana,2022,4,warangal urban district,29269688,57991182917
telangana,2022,4,rangareddy district,191136402,2.95774E+11
telangana,2022,4,hyderabad district,1133829812,1.7538E+12
telangana,2022,4,suryapet district,12755991,27190932825
telangana,2022,4,jogulamba gadwal district,5163965,11177285267
telangana,2022,4,kamareddy district,8479586,18381989175
telangana,2022,4,mulugu district,2756762,5528206382
telangana,2022,4,medchal malkajgiri district,151514969,2.37727E+11
telangana,2022,4,karimnagar district,19056918,39357490541
telangana,2022,4,mancherial district,12469076,23710042437
telangana,2022,4,siddipet district,14715170,30384216197
telangana,2022,4,khammam district,18924276,39626352508
telangana,2023,1,narayanpet district,5860176,12594283377
telangana,2023,1,nalgonda district,36293901,71134878439
telangana,2023,1,jangaon district,12351227,23145397276
telangana,2023,1,bhadradri kothagudem district,22418842,43557678197
telangana,2023,1,warangal rural district,12016227,22834798897
telangana,2023,1,kumuram bheem asifabad district,5909863,10044534284
telangana,2023,1,nizamabad district,29666757,63849185228
telangana,2023,1,adilabad district,8551063,15398896200
telangana,2023,1,rajanna sircilla district,10183528,21218010068
telangana,2023,1,nagarkurnool district,16468215,33921691728
telangana,2023,1,peddapalle district,19710259,35406206858
telangana,2023,1,nirmal district,9787939,22071363346
telangana,2023,1,mahabubabad district,11587757,22017320496
telangana,2023,1,sangareddy district,64762361,1.0487E+11
telangana,2023,1,wanaparthy district,8804989,17989989453
telangana,2023,1,vikarabad district,13708676,24552396986
telangana,2023,1,jagtial district,15662651,35845164854
telangana,2023,1,yadadri bhuvanagiri district,20689510,39018954621
telangana,2023,1,medak district,12213260,21898099820
telangana,2023,1,mahbubnagar district,20251207,36515013116
telangana,2023,1,jaya shankar bhalupally district,7882159,15652293575
telangana,2023,1,warangal urban district,47328651,87860641183
telangana,2023,1,rangareddy district,329344012,4.87359E+11
telangana,2023,1,hyderabad district,286887382,4.15189E+11
telangana,2023,1,suryapet district,21355436,41818830882
telangana,2023,1,jogulamba gadwal district,8673538,18345295705
telangana,2023,1,kamareddy district,14043426,27636092025
telangana,2023,1,mulugu district,4771054,10133379673
telangana,2023,1,medchal malkajgiri district,256028955,3.82423E+11
telangana,2023,1,karimnagar district,30992192,60096322074
telangana,2023,1,mancherial district,20046172,36907254929
telangana,2023,1,siddipet district,24660934,48406373565
telangana,2023,1,khammam district,31419139,62870355301
telangana,2023,2,narayanpet district,6909971,14616919263
telangana,2023,2,nalgonda district,41962395,82903124781
telangana,2023,2,jangaon district,14146351,26609770148
telangana,2023,2,bhadradri kothagudem district,25871023,47972823799
telangana,2023,2,warangal rural district,13385181,24985013737
telangana,2023,2,kumuram bheem asifabad district,6747324,10837144939
telangana,2023,2,nizamabad district,34994548,75596623775
telangana,2023,2,adilabad district,9925498,17662880437
telangana,2023,2,rajanna sircilla district,11891159,23728163098
telangana,2023,2,nagarkurnool district,18857244,37948055779
telangana,2023,2,peddapalle district,22555741,38978138316
telangana,2023,2,nirmal district,11368138,25381861539
telangana,2023,2,mahabubabad district,13158453,24114183880
telangana,2023,2,sangareddy district,75850320,1.21291E+11
telangana,2023,2,wanaparthy district,10142299,20018297096
telangana,2023,2,vikarabad district,16157969,27883452832
telangana,2023,2,jagtial district,18288029,40893708527
telangana,2023,2,yadadri bhuvanagiri district,24175923,45257907308
telangana,2023,2,medak district,14637759,25974323819
telangana,2023,2,mahbubnagar district,23297956,41417881674
telangana,2023,2,jaya shankar bhalupally district,8720801,16438739776
telangana,2023,2,warangal urban district,53361513,97631245668
telangana,2023,2,rangareddy district,384456496,5.61148E+11
telangana,2023,2,hyderabad district,328016262,4.67328E+11
telangana,2023,2,suryapet district,24674139,49246226924
telangana,2023,2,jogulamba gadwal district,10142849,21014963335
telangana,2023,2,kamareddy district,16638930,32848062463
telangana,2023,2,mulugu district,5285601,10702236197
telangana,2023,2,medchal malkajgiri district,296231089,4.34044E+11
telangana,2023,2,karimnagar district,35552008,67773079796
telangana,2023,2,mancherial district,22723969,39856360752
telangana,2023,2,siddipet district,28696623,54855659978
telangana,2023,2,khammam district,36607410,71192383492
telangana,2023,3,narayanpet district,7703822,14828719991
telangana,2023,3,nalgonda district,46150123,83538473626
telangana,2023,3,jangaon district,14999210,26570211115
telangana,2023,3,bhadradri kothagudem district,29094213,50276318228
telangana,2023,3,warangal rural district,14114843,24934651412
telangana,2023,3,kumuram bheem asifabad district,7668822,11364405185
telangana,2023,3,nizamabad district,37772113,74042361319
telangana,2023,3,adilabad district,11223859,17957207912
telangana,2023,3,rajanna sircilla district,12792742,24853551821
telangana,2023,3,nagarkurnool district,20682884,38220652985
telangana,2023,3,peddapalle district,24425865,41406372662
telangana,2023,3,nirmal district,12575625,25812185559
telangana,2023,3,mahabubabad district,14152370,24121112375
telangana,2023,3,sangareddy district,86831652,1.29281E+11
telangana,2023,3,wanaparthy district,10889643,20163964006
telangana,2023,3,vikarabad district,17488999,28077471507
telangana,2023,3,jagtial district,19623996,42081154014
telangana,2023,3,yadadri bhuvanagiri district,26071562,46297002246
telangana,2023,3,medak district,15389129,25594825694
telangana,2023,3,mahbubnagar district,26016185,43270672047
telangana,2023,3,jaya shankar bhalupally district,9554915,17824562824
telangana,2023,3,warangal urban district,58807111,1.02994E+11
telangana,2023,3,rangareddy district,439381886,6.15864E+11
telangana,2023,3,hyderabad district,371834420,5.05153E+11
telangana,2023,3,suryapet district,27124712,49132910855
telangana,2023,3,jogulamba gadwal district,11749521,22100753338
telangana,2023,3,kamareddy district,17517673,31268361694
telangana,2023,3,mulugu district,5736746,10708908815
telangana,2023,3,medchal malkajgiri district,341559058,4.77958E+11
telangana,2023,3,karimnagar district,39168527,71587338439
telangana,2023,3,mancherial district,25376026,43472522006
telangana,2023,3,siddipet district,31010716,57176670840
telangana,2023,3,khammam district,40556956,72269888825
telangana,2023,4,narayanpet district,8633391,17028938556
telangana,2023,4,nalgonda district,51511022,97170343461
telangana,2023,4,jangaon district,17087143,31608229273
telangana,2023,4,bhadradri kothagudem district,33075338,56202802836
telangana,2023,4,warangal rural district,16122643,28084276823
telangana,2023,4,kumuram bheem asifabad district,8659007,12409526929
telangana,2023,4,nizamabad district,43071426,88928491816
telangana,2023,4,adilabad district,12424951,19675009766
telangana,2023,4,rajanna sircilla district,14910772,29238386038
telangana,2023,4,nagarkurnool district,23146650,42830716592
telangana,2023,4,peddapalle district,27564769,46445316687
telangana,2023,4,nirmal district,14040450,28057511402
telangana,2023,4,mahabubabad district,16067938,26974493007
telangana,2023,4,sangareddy district,96204412,1.42933E+11
telangana,2023,4,wanaparthy district,12672875,23335949819
telangana,2023,4,vikarabad district,19695272,31360648755
telangana,2023,4,jagtial district,22331060,47715073319
telangana,2023,4,yadadri bhuvanagiri district,28984449,53121750784
telangana,2023,4,medak district,17837494,30550788297
telangana,2023,4,mahbubnagar district,28894213,48389126301
telangana,2023,4,jaya shankar bhalupally district,10770866,18993363140
telangana,2023,4,warangal urban district,64109092,1.10672E+11
telangana,2023,4,rangareddy district,460487052,6.47241E+11
telangana,2023,4,hyderabad district,388720083,5.32415E+11
telangana,2023,4,suryapet district,30560826,57848621131
telangana,2023,4,jogulamba gadwal district,13040977,23690559475
telangana,2023,4,kamareddy district,20414647,38943814040
telangana,2023,4,mulugu district,6508465,11297924794
telangana,2023,4,medchal malkajgiri district,362103399,5.02049E+11
telangana,2023,4,karimnagar district,43037506,78614458394
telangana,2023,4,mancherial district,28993967,48694637043
telangana,2023,4,siddipet district,34702592,64665935653
telangana,2023,4,khammam district,44437431,79230897582
telangana,2024,1,narayanpet district,10201467,18611158908
telangana,2024,1,nalgonda district,57098940,98606283408
telangana,2024,1,jangaon district,19229618,33216071370
telangana,2024,1,bhadradri kothagudem district,37673480,60863648013
telangana,2024,1,warangal rural district,18625583,31578013498
telangana,2024,1,kumuram bheem asifabad district,10139006,15133371618
telangana,2024,1,nizamabad district,47460405,88712501584
telangana,2024,1,adilabad district,14751478,24468786633
telangana,2024,1,rajanna sircilla district,16679313,30008554008
telangana,2024,1,nagarkurnool district,26142010,46808593282
telangana,2024,1,peddapalle district,30184794,46949256564
telangana,2024,1,nirmal district,17001564,33494947489
telangana,2024,1,mahabubabad district,18428448,30123718944
telangana,2024,1,sangareddy district,107498888,1.52357E+11
telangana,2024,1,wanaparthy district,14465541,25455299068
telangana,2024,1,vikarabad district,22963261,36634035157
telangana,2024,1,jagtial district,24691535,50258067293
telangana,2024,1,yadadri bhuvanagiri district,32381047,53908150311
telangana,2024,1,medak district,19795126,31042128010
telangana,2024,1,mahbubnagar district,32817864,51064311781
telangana,2024,1,jaya shankar bhalupally district,12118427,20800623867
telangana,2024,1,warangal urban district,70551596,1.14561E+11
telangana,2024,1,rangareddy district,488047529,6.58571E+11
telangana,2024,1,hyderabad district,402314318,5.27685E+11
telangana,2024,1,suryapet district,34201948,58977021106
telangana,2024,1,jogulamba gadwal district,15209824,26837232472
telangana,2024,1,kamareddy district,22155140,37572705737
